id,assignee,priority_date,symbol,company
CN-111344706-A,International Business Machinery Company,17/11/2017,CN,
EP-3073670-A1,"BGC International, Inc.",27/03/2015,EP,
EP-3934159-A1,Nchain Holdings Limited,26/06/2017,EP,Nchain Holdings Ltd
US-2020162243-A1,nChain Holdings Limited,26/06/2017,US,Nchain Holdings Ltd
EP-3669491-A1,Nchain Holdings Limited,15/08/2017,EP,Nchain Holdings Ltd
MX-2017012445-A,Black Gold Coin Inc,27/03/2015,MX,Black Gold Coin Inc
TW-201842463-A,"Antida and Babuda Merchant Blockchain Holdings Co., Ltd.",11/04/2017,TW,
TW-201842757-A,"Antida and Babuda Merchant Blockchain Holdings Co., Ltd.",11/04/2017,TW,
WO-2019092543-A1,nChain Holdings Limited,09/11/2017,WO,Nchain Holdings Ltd
KR-20200079503-A,Enchain Holdings Limited,09/11/2017,KR,Nchain Holdings Ltd
CN-112069165-A,International Business Machinery Company,11/06/2019,CN,
TW-201840159-A,"Antida and Babuda Merchant Blockchain Holdings Co., Ltd.",07/04/2017,TW,
MX-2019005630-A,Walmart Apollo Llc,16/11/2016,MX,Walmart Apollo
US-2020112427-A1,International Business Machines Corporation,09/10/2018,US,Ibm
CN-111316594-A,"Blockchain Holdings Co., Ltd.",09/11/2017,CN,
US-2020005296-A1,International Business Machines Corporation,28/06/2018,US,Ibm
DE-102018106682-A1,International Business Machines Corporation,17/04/2017,DE,Ibm
CN-110199305-B,"Blockchain Holdings Co., Ltd.",31/01/2017,CN,
TW-201901546-A,"Antida and Babuda Merchant Blockchain Holdings Co., Ltd.",22/05/2017,TW,
US-2019213258-A1,International Business Machines Corporation,10/01/2018,US,Ibm
US-2019068360-A1,International Business Machines Corporation,24/08/2017,US,Ibm
JP-2019511759-A,"Nchain Holdings Limited NCHAIN ??€?OLDINGS Limited, Nuchan Holdings Limited",13/05/2016,JP,Nchain Holdings Ltd
JP-2019514087-A,"Nchain Holdings Limited NCHAIN ??€?OLDINGS Limited, Nuchan Holdings Limited",13/05/2016,JP,Nchain Holdings Ltd
JP-2019511761-A,"Nchain Holdings Limited NCHAIN ??€?OLDINGS Limited, Nuchan Holdings Limited",13/05/2016,JP,Nchain Holdings Ltd
US-2019190890-A1,International Business Machines Corporation,19/12/2017,US,Ibm
JP-2019515373-A,"Nchain Holdings Limited NCHAIN ??€?OLDINGS Limited, Nuchan Holdings Limited",29/04/2016,JP,Nchain Holdings Ltd
KR-20190004310-A,Enchain Holdings Limited,29/04/2016,KR,Nchain Holdings Ltd
US-11562228-B2,International Business Machines Corporation,12/06/2019,US,Ibm
US-11201726-B2,International Business Machines Corporation,02/05/2019,US,Ibm
KR-20220141351-A,Enchain Holdings Limited,11/04/2016,KR,Nchain Holdings Ltd
CA-3019275-A1,"nChain Holdings Limited, Craig Steven WRIGHT, Stephane SAVANAH",11/04/2016,CA,Nchain Holdings Ltd
WO-2017178955-A1,nChain Holdings Limited,11/04/2016,WO,Nchain Holdings Ltd
JP-2023024683-A,"Nchain Licensing Age, NCHAIN ??€?icensing AG",15/08/2017,JP,Nchain Licensing Ag
JP-2019517175-A,"Nchain Holdings Limited NCHAIN ??€?OLDINGS Limited, Nuchan Holdings Limited",29/04/2016,JP,Nchain Holdings Ltd
US-11243943-B2,Nchain Licensing Ag,09/03/2018,US,Nchain Licensing Ag
US-2013238789-A1,International Business Machines Corporation,26/08/2011,US,Ibm
KR-20190071778-A,Enchain Holdings Limited,28/10/2016,KR,Nchain Holdings Ltd
TW-202127830-A,"Annda and Babuda Merchant Enchain Holdings Co., Ltd.",23/02/2016,TW,Nchain Holdings Ltd
JP-2019511854-A,"Nchain Holdings Limited NCHAIN ??€?OLDINGS Limited, Nuchan Holdings Limited",23/02/2016,JP,Nchain Holdings Ltd
JP-2019513312-A,"Nchain Holdings Limited NCHAIN ??€?OLDINGS Limited, Nuchan Holdings Limited",23/02/2016,JP,Nchain Holdings Ltd
US-2019068359-A1,International Business Machines Corporation,24/08/2017,US,Ibm
CN-109074565-A,"Blockchain Holdings Co., Ltd.",11/04/2016,CN,
CN-115880074-A,"Blockchain Holdings Co., Ltd.",24/03/2016,CN,
CN-109314636-A,"Blockchain Holdings Co., Ltd.",23/02/2016,CN,
CN-115549887-A,"Enchain Holdings Co., Ltd.",23/02/2016,CN,Nchain Holdings Ltd
CN-114282928-A,"Enchain Holdings Co., Ltd.",23/02/2016,CN,Nchain Holdings Ltd
US-2019279227-A1,International Business Machines Corporation,08/03/2018,US,Ibm
US-2018121620-A1,International Business Machines Corporation,27/10/2016,US,Ibm
JP-2019508948-A,"Nchain Holdings Limited NCHAIN ??€?OLDINGS Limited, Nuchan Holdings Limited",23/02/2016,JP,Nchain Holdings Ltd
KR-20190034272-A,Enchain Holdings Limited,29/07/2016,KR,Nchain Holdings Ltd
WO-2018206408-A1,British Telecommunications Public Limited Company,08/05/2017,WO,British Telecomm
EP-3622450-A1,British Telecommunications Public Limited Company,08/05/2017,EP,British Telecomm
CN-115641131-A,"Blockchain Holdings Co., Ltd.",23/02/2016,CN,
US-2020394471-A1,International Business Machines Corporation,12/06/2019,US,Ibm
US-2019354614-A1,International Business Machines Corporation,15/05/2018,US,Ibm
US-2020351075-A1,International Business Machines Corporation,02/05/2019,US,Ibm
WO-2016128491-A1,British Telecommunications Public Limited Company,11/02/2015,WO,British Telecomm
EP-3256998-A1,British Telecommunications Public Limited Company,11/02/2015,EP,British Telecomm
US-11108559-B2,International Business Machines Corporation,02/01/2019,US,Ibm
US-11151236-B2,International Business Machines Corporation,20/12/2018,US,Ibm
US-11062294-B2,International Business Machines Corporation,10/12/2018,US,Ibm
US-2022027348-A1,International Business Machines Corporation,24/07/2020,US,Ibm
JP-2020532168-A,"Nchain Holdings Limited NCHAIN ??€?OLDINGS Limited, Nuchan Holdings Limited",15/08/2017,JP,Nchain Holdings Ltd
KR-20200035280-A,Enchain Holdings Limited,15/08/2017,KR,Nchain Holdings Ltd
US-2020074456-A1,International Business Machines Corporation,30/08/2018,US,Ibm
US-2020044848-A1,International Business Machines Corporation,02/08/2018,US,Ibm
US-11188920-B2,International Business Machines Corporation,23/05/2018,US,Ibm
WO-2020033516-A1,"Walmart Apollo, Llc",07/08/2018,WO,Walmart Apollo
EP-4221074-A1,nChain Licensing AG,26/06/2017,EP,Nchain Licensing Ag
TW-201921888-A,"Antida and Babuda Merchant Blockchain Holdings Co., Ltd.",15/08/2017,TW,
CN-110999207-A,"Blockchain Holdings Co., Ltd.",15/08/2017,CN,
CN-110771127-B,"Blockchain Holdings Co., Ltd.",20/06/2017,CN,
MX-2019007037-A,Walmart Apollo Llc,14/12/2016,MX,Walmart Apollo
EP-3610448-A1,Nchain Holdings Limited,11/04/2017,EP,Nchain Holdings Ltd
US-2021083845-A1,International Business Machines Corporation,17/09/2019,US,Ibm
US-2021150522-A1,nChain Holdings Limited,13/04/2018,US,Nchain Holdings Ltd
US-2020382309-A1,International Business Machines Corporation,29/05/2019,US,Ibm
KR-20190138803-A,Enchain Holdings Limited,11/04/2017,KR,Nchain Holdings Ltd
WO-2018189667-A1,nChain Holdings Limited,11/04/2017,WO,Nchain Holdings Ltd
JP-2020513176-A,"Nchain Holdings Limited NCHAIN ??€?OLDINGS Limited, Nuchan Holdings Limited",11/04/2017,JP,Nchain Holdings Ltd
US-2020379977-A1,International Business Machines Corporation,31/05/2019,US,Ibm
US-11689356-B2,International Business Machines Corporation,29/05/2019,US,Ibm
US-2021194697-A1,nChain Holdings Limited,05/07/2016,US,Nchain Holdings Ltd
US-2020302562-A1,International Business Machines Corporation,22/03/2019,US,Ibm
US-2021160222-A1,nChain Holdings Limited,15/12/2017,US,Nchain Holdings Ltd
WO-2020216536-A1,"International Business Machines Corporation, Ibm Deutschland Gmbh",24/04/2019,WO,Ibm
WO-2019138289-A1,"International Business Machines Corporation, Ibm United Kingdom Limited, Ibm (China) Investment Company Limited",10/01/2018,WO,Ibm
US-11683154-B2,International Business Machines Corporation,11/09/2018,US,Ibm
JP-2022106997-A,"Nchain Holdings Limited, NCHAIN ??€?OLDINGS LTD",29/07/2016,JP,Nchain Holdings Ltd
US-2020228530-A1,EMC IP Holding Company LLC,16/01/2019,US,Emc Ip Holding Co Llc
SG-11201908756S-A,Nchain Holdings Ltd,11/04/2017,SG,Nchain Holdings Ltd
JP-2023025181-A,"Nchain Licensing Age, NCHAIN ??€?icensing AG",13/12/2017,JP,Nchain Licensing Ag
US-2013054780-A1,International Business Machines Corporation,26/08/2011,US,Ibm
EP-3924922-A1,Nchain Holdings Limited,15/02/2019,EP,Nchain Holdings Ltd
US-11424911-B2,International Business Machines Corporation,03/03/2020,US,Ibm
CN-110546672-A,"Blockchain Holdings Co., Ltd.",11/04/2017,CN,
EP-4099617-A1,nChain Licensing AG,15/12/2017,EP,Nchain Licensing Ag
DE-112018005894-T5,International Business Machines Corporation,10/01/2018,DE,Ibm
WO-2021105836-A1,"International Business Machines Corporation, GTD Solution Inc., Ibm United Kingdom Limited",27/11/2019,WO,Ibm
US-8484617-B2,International Business Machines Corporation,25/06/2009,US,Ibm
US-11171845-B2,International Business Machines Corporation,03/01/2020,US,Ibm
US-2020213117-A1,International Business Machines Corporation,02/01/2019,US,Ibm
US-11349637-B2,International Business Machines Corporation,04/11/2019,US,Ibm
WO-2019219306-A1,"International Business Machines Corporation, Ibm United Kingdom Limited",16/05/2018,WO,Ibm
EP-3924924-A1,Nchain Holdings Limited,15/02/2019,EP,Nchain Holdings Ltd
US-2020099698-A1,International Business Machines Corporation,21/09/2018,US,Ibm
US-11063949-B2,International Business Machines Corporation,20/09/2018,US,Ibm
DE-112020005794-T5,"GTD Solution Inc., International Business Machines Corporation",27/11/2019,DE,Ibm
TW-202036335-A,"Antida and Babuda Merchant Blockchain Holdings Co., Ltd.",15/02/2019,TW,
CA-3137242-A1,"International Business Machines Corporation, Martin Oberhofer, Florian MENTZEL, Hien PHAM THE, Thishanth THEVARAJAH",24/04/2019,CA,Ibm
AU-2020261982-A1,International Business Machines Corporation,24/04/2019,AU,Ibm
EP-3959842-A1,International Business Machines Corporation,24/04/2019,EP,Ibm
WO-2020165678-A1,nChain Holdings Limited,15/02/2019,WO,Nchain Holdings Ltd
JP-2022520656-A,Nuchan Holdings Limited,15/02/2019,JP,
KR-20210128454-A,Enchain Holdings Limited,15/02/2019,KR,Nchain Holdings Ltd
US-11451382-B2,nChain Holdings Limited,14/05/2018,US,Nchain Holdings Ltd
US-2020034448-A1,International Business Machines Corporation,29/07/2018,US,Ibm
US-11188521-B2,International Business Machines Corporation,05/06/2019,US,Ibm
US-11271729-B2,Nchain Licensing Ag,13/12/2017,US,Nchain Licensing Ag
US-11683164-B2,Nchain Licensing Ag,13/12/2017,US,Nchain Licensing Ag
CN-111566654-A,International Business Machinery Company,10/01/2018,CN,
TW-202040391-A,"Antida and Babuda Merchant Blockchain Holdings Co., Ltd.",15/02/2019,TW,
US-11176273-B2,International Business Machines Corporation,03/05/2019,US,Ibm
EP-3924921-A1,Nchain Holdings Limited,15/02/2019,EP,Nchain Holdings Ltd
EP-3924920-A1,Nchain Holdings Limited,15/02/2019,EP,Nchain Holdings Ltd
JP-2022520845-A,Nuchan Holdings Limited,15/02/2019,JP,
KR-20210128456-A,Enchain Holdings Limited,15/02/2019,KR,Nchain Holdings Ltd
WO-2020165680-A1,nChain Holdings Limited,15/02/2019,WO,Nchain Holdings Ltd
EP-3924923-A1,Nchain Holdings Limited,15/02/2019,EP,Nchain Holdings Ltd
EP-3777013-A1,Nchain Holdings Limited,05/04/2018,EP,Nchain Holdings Ltd
EP-3861494-A1,Dragon Infosec Ltd,05/10/2018,EP,Dragon Infosec Ltd
WO-2020070515-A1,Dragon Infosec Ltd,05/10/2018,WO,Dragon Infosec Ltd
WO-2019168795-A1,"Walmart Apollo, Llc",28/02/2018,WO,Walmart Apollo
US-11223475-B2,International Business Machines Corporation,05/06/2019,US,Ibm
US-11516000-B2,International Business Machines Corporation,29/05/2019,US,Ibm
TW-202040457-A,"Antida and Babuda Merchant Blockchain Holdings Co., Ltd.",15/02/2019,TW,
TW-202036336-A,"Antida and Babuda Merchant Blockchain Holdings Co., Ltd.",15/02/2019,TW,
TW-202044157-A,"Antida and Babuda Merchant Blockchain Holdings Co., Ltd.",15/02/2019,TW,
JP-2022520273-A,Nuchan Holdings Limited,15/02/2019,JP,
KR-20210128452-A,Enchain Holdings Limited,15/02/2019,KR,Nchain Holdings Ltd
WO-2020165676-A1,nChain Holdings Limited,15/02/2019,WO,Nchain Holdings Ltd
WO-2020165679-A1,nChain Holdings Limited,15/02/2019,WO,Nchain Holdings Ltd
WO-2020165677-A1,nChain Holdings Limited,15/02/2019,WO,Nchain Holdings Ltd
JP-2022520478-A,Nuchan Holdings Limited,15/02/2019,JP,
JP-2022520844-A,Nuchan Holdings Limited,15/02/2019,JP,
KR-20210128453-A,Enchain Holdings Limited,15/02/2019,KR,Nchain Holdings Ltd
KR-20210128455-A,Enchain Holdings Limited,15/02/2019,KR,Nchain Holdings Ltd
US-11108553-B2,International Business Machines Corporation,05/04/2019,US,Ibm
US-11283594-B2,International Business Machines Corporation,05/06/2019,US,Ibm
EP-4174749-A2,Apple Inc.,09/03/2011,EP,Apple Inc
US-11283673-B2,International Business Machines Corporation,07/01/2019,US,Ibm
US-11177964-B2,International Business Machines Corporation,25/01/2019,US,Ibm
WO-2018172838-A1,"International Business Machines Corporation, Ibm United Kingdom Limited, Ibm (China) Investment Company Limited",19/03/2017,WO,Ibm
US-2018232413-A1,International Business Machines Corporation,13/02/2017,US,Ibm
US-2020005286-A1,nChain Holdings Limited,31/01/2017,US,Nchain Holdings Ltd
TW-I794366-B,"Antida and Babuda Merchant Blockchain Holdings Co., Ltd.",13/12/2017,TW,
US-2019354976-A1,nChain Holdings Limited,21/12/2016,US,Nchain Holdings Ltd
US-2019356467-A1,nChain Holdings Limited,21/12/2016,US,Nchain Holdings Ltd
US-2020092105-A1,nChain Holdings Limited,21/12/2016,US,Nchain Holdings Ltd
KR-20200139223-A,Enchain Holdings Limited,05/04/2018,KR,Nchain Holdings Ltd
WO-2019193452-A1,nChain Holdings Limited,05/04/2018,WO,Nchain Holdings Ltd
JP-2021519541-A,"Nchain Holdings Limited NCHAIN ??€?OLDINGS Limited, Nuchan Holdings Limited",05/04/2018,JP,Nchain Holdings Ltd
EP-3704607-A1,Nchain Holdings Limited,02/11/2017,EP,Nchain Holdings Ltd
EP-3704606-A1,Nchain Holdings Limited,02/11/2017,EP,Nchain Holdings Ltd
EP-3704605-A1,Nchain Holdings Limited,02/11/2017,EP,Nchain Holdings Ltd
EP-3996021-A1,Nchain Holdings Limited,31/01/2017,EP,Nchain Holdings Ltd
EP-3913560-A1,nChain Holdings Limited,31/01/2017,EP,Nchain Holdings Ltd
US-2020005285-A1,nChain Holdings Limited,31/01/2017,US,Nchain Holdings Ltd
US-11341121-B2,International Business Machines Corporation,22/01/2019,US,Ibm
EP-3707872-A1,Nchain Holdings Limited,09/11/2017,EP,Nchain Holdings Ltd
US-11063945-B2,International Business Machines Corporation,20/09/2018,US,Ibm
WO-2021148904-A1,"International Business Machines Corporation, Ibm United Kingdom Limited, Ibm (China) Investment Company Limited",23/01/2020,WO,Ibm
WO-2021090100-A1,"International Business Machines Corporation, Ibm (China) Investment Company Ltd., Ibm Israel - Science & Technology Ltd.",04/11/2019,WO,Ibm
WO-2021074742-A1,"International Business Machines Corporation, Ibm United Kingdom Limited, Ibm (China) Investment Company Limited",16/10/2019,WO,Ibm
WO-2021229404-A1,"International Business Machines Corporation, Ibm United Kingdom Limited, Ibm (China) Investment Company Limited",13/05/2020,WO,Ibm
WO-2021130607-A8,"International Business Machines Corporation, Ibm United Kingdom Limited, Ibm (China) Investment Company Limited",23/12/2019,WO,Ibm
WO-2021209890-A1,"International Business Machines Corporation, Ibm United Kingdom Limited, Ibm (China) Investment Company Limited",17/04/2020,WO,Ibm
WO-2021165773-A1,"International Business Machines Corporation, Ibm United Kingdom Limited, Ibm (China) Investment Company Limited",21/02/2020,WO,Ibm
WO-2021176342-A1,"International Business Machines Corporation, Ibm United Kingdom Limited, Ibm (China) Investment Company Limited",03/03/2020,WO,Ibm
WO-2021130607-A1,"International Business Machines Corporation, Ibm United Kingdom Limited, Ibm (China) Investment Company Limited",23/12/2019,WO,Ibm
US-2012233031-A1,"Chang Christopher Bh, Olgappan Manickam, Thomas Alsina, Payam Mirrashidi, Michael Kuooho Chu, Lafferty Kevin r",09/03/2011,US,
US-10819523-B2,International Business Machines Corporation,30/08/2018,US,Ibm
US-11232221-B2,International Business Machines Corporation,17/09/2018,US,Ibm
US-11240032-B2,Nchain Holdings Ltd,28/06/2017,US,Nchain Holdings Ltd
US-2021075597-A1,nChain Holdings Limited,13/12/2017,US,Nchain Holdings Ltd
US-2021194690-A1,nChain Holdings Limited,14/08/2017,US,Nchain Holdings Ltd
WO-2020074358-A1,"International Business Machines Corporation, Ibm United Kingdom Limited",09/10/2018,WO,Ibm
US-2020167741-A1,nChain Holdings Limited,18/07/2017,US,Nchain Holdings Ltd
WO-2019238499-A1,"International Business Machines Corporation, Ibm United Kingdom Limited",13/06/2018,WO,Ibm
WO-2022058183-A1,"International Business Machines Corporation, Ibm United Kingdom Limited",21/09/2020,WO,Ibm
WO-2020224928-A1,"International Business Machines Corporation, Ibm United Kingdom Limited",08/05/2019,WO,Ibm
WO-2022089198-A1,"International Business Machines Corporation, Ibm (China) Co., Limited",29/10/2020,WO,Ibm
WO-2022179502-A1,"International Business Machines Corporation, Ibm (China) Co., Limited",24/02/2021,WO,Ibm
WO-2021013499-A1,"International Business Machines Corporation, Ibm United Kingdom Limited",24/07/2019,WO,Ibm
WO-2021019398-A1,"International Business Machines Corporation, Ibm Deutschland Gmbh",31/07/2019,WO,Ibm
US-2020389292-A1,nChain Holdings Limited,07/12/2017,US,Nchain Holdings Ltd
WO-2020002216-A1,"International Business Machines Corporation, Ibm United Kingdom Limited",28/06/2018,WO,Ibm
US-2022300487-A1,nChain Holdings Limited,22/08/2019,US,Nchain Holdings Ltd
US-11728969-B2,Nchain Licensing Ag,07/12/2017,US,Nchain Licensing Ag
WO-2019219324-A1,"International Business Machines Corporation, Ibm United Kingdom Limited",15/05/2018,WO,Ibm
US-2019171739-A1,International Business Machines Corporation,04/12/2017,US,Ibm
US-2022271919-A1,Nchain Licensing Ag,13/12/2017,US,Nchain Licensing Ag
KR-20200081395-A,Enchain Holdings Limited,02/11/2017,KR,Nchain Holdings Ltd
WO-2019087008-A1,nChain Holdings Limited,02/11/2017,WO,Nchain Holdings Ltd
JP-2021502018-A,"Nchain Holdings Limited NCHAIN ??€?OLDINGS Limited, Nuchan Holdings Limited",02/11/2017,JP,Nchain Holdings Ltd
WO-2019087007-A1,nChain Holdings Limited,02/11/2017,WO,Nchain Holdings Ltd
WO-2019087006-A1,nChain Holdings Limited,02/11/2017,WO,Nchain Holdings Ltd
KR-20200081394-A,Enchain Holdings Limited,02/11/2017,KR,Nchain Holdings Ltd
JP-2021502017-A,"Nchain Holdings Limited NCHAIN ??€?OLDINGS Limited, Nuchan Holdings Limited",02/11/2017,JP,Nchain Holdings Ltd
JP-2021501935-A,"Nchain Holdings Limited NCHAIN ??€?OLDINGS Limited, Nuchan Holdings Limited",02/11/2017,JP,Nchain Holdings Ltd
KR-20200081391-A,Enchain Holdings Limited,02/11/2017,KR,Nchain Holdings Ltd
US-2011060776-A1,"Jason Robert Suitts, David Makower, Cortes Ricardo D, Max Muller, Juan Carlos Jimenez, Jeremy Brown, Jason Fosback",08/09/2009,US,
US-11153070-B2,International Business Machines Corporation,11/09/2018,US,Ibm
WO-2019092552-A1,nChain Holdings Limited,09/11/2017,WO,Nchain Holdings Ltd
JP-2021502750-A,"Nchain Holdings Limited NCHAIN ??€?OLDINGS Limited, Nuchan Holdings Limited",09/11/2017,JP,Nchain Holdings Ltd
KR-20200080263-A,Enchain Holdings Limited,09/11/2017,KR,Nchain Holdings Ltd
US-2023179408-A1,nChain Holdings Limited,14/05/2018,US,Nchain Holdings Ltd
US-2010251099-A1,"David Makower, Juan Carlos Jimenez",26/03/2009,US,
US-2019147065-A1,International Business Machines Corporation,16/11/2017,US,Ibm
WO-2021052769-A1,"International Business Machines Corporation, Ibm United Kingdom Limited",17/09/2019,WO,Ibm
CN-103415867-A,Apple,09/03/2011,CN,Apple Inc
WO-2021074719-A1,"International Business Machines Corporation, Ibm Deutschland Gmbh",16/10/2019,WO,Ibm
WO-2021144109-A1,"International Business Machines Corporation, Ibm United Kingdom Limited",14/01/2020,WO,Ibm
WO-2022028144-A1,"International Business Machines Corporation, Ibm (China) Co., Limited",03/08/2020,WO,Ibm
WO-2020074456-A1,"International Business Machines Corporation, Ibm United Kingdom Limited",08/10/2018,WO,Ibm
WO-2019029834-A1,"International Business Machines Corporation, Ibm United Kingdom Limited",11/08/2017,WO,Ibm
US-11488144-B2,nChain Holdings Limited,20/06/2017,US,Nchain Holdings Ltd
US-11397943-B2,Nchain Holdings Ltd.,20/06/2017,US,Nchain Holdings Ltd
US-2022191029-A1,nChain Holdings Limited,28/06/2017,US,Nchain Holdings Ltd
WO-2022068318-A1,"International Business Machines Corporation, Ibm (China) Co., Limited",29/09/2020,WO,Ibm
CN-110457504-A,Apple,07/05/2018,CN,Apple Inc
EP-3740917-A1,Nchain Holdings Limited,18/01/2018,EP,Nchain Holdings Ltd
EP-3646570-A1,Nchain Holdings Limited,30/06/2017,EP,Nchain Holdings Ltd
US-9947069-B2,Apple Inc.,10/06/2016,US,Apple Inc
US-2023244656-A1,Nchain Licensing Ag,18/09/2017,US,Nchain Licensing Ag
EP-3649547-A1,Nchain Holdings Limited,07/07/2017,EP,Nchain Holdings Ltd
EP-3649759-A1,Nchain Holdings Limited,07/07/2017,EP,Nchain Holdings Ltd
EP-3649548-A1,Nchain Holdings Limited,07/07/2017,EP,Nchain Holdings Ltd
CN-110169013-A,"Blockchain Holdings Co., Ltd.",21/12/2016,CN,
US-2021075610-A1,nChain Holdings Limited,13/12/2017,US,Nchain Holdings Ltd
EP-3725032-A1,Nchain Holdings Limited,13/12/2017,EP,Nchain Holdings Ltd
EP-3725028-A1,Nchain Holdings Limited,13/12/2017,EP,Nchain Holdings Ltd
CN-109033759-A,Apple,18/08/2011,CN,Apple Inc
US-2020265037-A1,nChain Holdings Limited,18/09/2017,US,Nchain Holdings Ltd
US-2017358051-A1,Apple Inc.,10/06/2016,US,Apple Inc
WO-2019168794-A1,"Walmart Apollo, Llc",28/02/2018,WO,Walmart Apollo
EP-3574464-A1,Nchain Holdings Limited,27/01/2017,EP,Nchain Holdings Ltd
EP-3669493-A1,Nchain Holdings Limited,14/08/2017,EP,Nchain Holdings Ltd
CN-111095863-A,"Blockchain Holdings Co., Ltd.",18/09/2017,CN,
EP-3857814-A1,Nchain Holdings Limited,28/09/2018,EP,Nchain Holdings Ltd
WO-2019180523-A1,"International Business Machines Corporation, Ibm United Kingdom Limited, Ibm (China) Investment Company Limited",19/03/2018,WO,Ibm
US-11580097-B2,Nchain Licensing Ag,18/09/2017,US,Nchain Licensing Ag
EP-3721582-A1,Nchain Holdings Limited,07/12/2017,EP,Nchain Holdings Ltd
CN-111656377-A,"Blockchain Holdings Co., Ltd.",18/01/2018,CN,
WO-2021090120-A1,"International Business Machines Corporation, Ibm United Kingdom Limited, Ibm (China) Investment Company Limited",04/11/2019,WO,Ibm
EP-4035304-A1,nChain Holdings Limited,23/09/2019,EP,Nchain Holdings Ltd
EP-4018335-A1,Nchain Holdings Limited,22/08/2019,EP,Nchain Holdings Ltd
EP-4009577-A1,Nchain Holdings Limited,13/12/2017,EP,Nchain Holdings Ltd
WO-2019191432-A1,"Walmart Apollo, Llc",29/03/2018,WO,Walmart Apollo
EP-3482365-A1,Nchain Holdings Limited,05/07/2016,EP,Nchain Holdings Ltd
KR-20130020634-A,Apple Ink.,18/08/2011,KR,Apple Inc
US-2019266612-A1,"Walmart Apollo, Llc",28/02/2018,US,Walmart Apollo
US-2022393891-A1,nChain Holdings Limited,31/10/2019,US,Nchain Holdings Ltd
CN-110915188-A,"Blockchain Holdings Co., Ltd.",30/06/2017,CN,
US-2021081185-A1,nChain Holdings Limited,07/07/2017,US,Nchain Holdings Ltd
US-2021344500-A1,nChain Holdings Limited,28/09/2018,US,Nchain Holdings Ltd
EP-3655873-A1,Nchain Holdings Limited,18/07/2017,EP,Nchain Holdings Ltd
US-2020195442-A1,nChain Holdings Limited,07/07/2017,US,Nchain Holdings Ltd
US-2020174762-A1,nChain Holdings Limited,07/07/2017,US,Nchain Holdings Ltd
US-2019347655-A1,nChain Holdings Limited,27/01/2017,US,Nchain Holdings Ltd
EP-3958502-A1,Nchain Holdings Limited,27/01/2017,EP,Nchain Holdings Ltd
EP-3613001-A1,Nchain Holdings Limited,18/04/2017,EP,Nchain Holdings Ltd
US-11616649-B2,Nchain Licensing Ag,14/08/2017,US,Nchain Licensing Ag
EP-4174749-A3,Apple Inc.,09/03/2011,EP,Apple Inc
US-10404778-B2,"Walmart Apollo, Llc",09/12/2015,US,Walmart Apollo
US-2012022931-A1,"Syed Farman A, Patrice Gautier, Payam Mirrashidi, David Neumann, Mark Miller, Wayne Yap",21/07/2010,US,
EP-3646571-A1,Nchain Holdings Limited,30/06/2017,EP,Nchain Holdings Ltd
EP-3643034-A1,Nchain Holdings Limited,20/06/2017,EP,Nchain Holdings Ltd
US-2020213125-A1,nChain Holdings Limited,24/07/2017,US,Nchain Holdings Ltd
US-2021042829-A1,nChain Holdings Limited,02/03/2018,US,Nchain Holdings Ltd
EP-3725033-A1,Nchain Holdings Limited,15/12/2017,EP,Nchain Holdings Ltd
CN-111566992-A,"Blockchain Holdings Co., Ltd.",15/12/2017,CN,
EP-3763077-A1,Nchain Holdings Limited,08/03/2018,EP,Nchain Holdings Ltd
AU-2012201438-A1,Apple Inc.,09/03/2011,AU,Apple Inc
DE-102012203763-A1,Apple Inc.,09/03/2011,DE,Apple Inc
WO-2012122416-A1,Apple Inc.,09/03/2011,WO,Apple Inc
BR-112013022699-B1,Apple Inc.,09/03/2011,BR,Apple Inc
EP-2673742-A1,Apple Inc.,09/03/2011,EP,Apple Inc
MX-2013010246-A,Apple Inc,09/03/2011,MX,Apple Inc
BR-112013022699-A2,Apple Inc,09/03/2011,BR,Apple Inc
US-11245757-B2,Nchain Licensing Ag,27/11/2017,US,Nchain Licensing Ag
US-11424908-B2,Nchain Licensing Ag,03/08/2017,US,Nchain Licensing Ag
US-2023146137-A1,Nchain Licensing Ag,03/08/2017,US,Nchain Licensing Ag
US-2022232068-A1,Nchain Licensing Ag,27/11/2017,US,Nchain Licensing Ag
US-2022278859-A1,nChain Holdings Limited,25/07/2019,US,Nchain Holdings Ltd
EP-3777023-A1,Nchain Holdings Limited,13/04/2018,EP,Nchain Holdings Ltd
US-2019387047-A1,"Walmart Apollo, Llc",09/12/2015,US,Walmart Apollo
US-2019340255-A1,Apple Inc.,07/05/2018,US,Apple Inc
EP-3659082-A1,Nchain Holdings Limited,24/07/2017,EP,Nchain Holdings Ltd
US-11243996-B2,Apple Inc.,07/05/2018,US,Apple Inc
WO-2019152533-A1,"Walmart Apollo, Llc",31/01/2018,WO,Walmart Apollo
AU-2018100482-A4,"Black Gold Coin, Inc.",04/04/2018,AU,Black Gold Coin Inc
US-2019238338-A1,"Walmart Apollo, Llc",31/01/2018,US,Walmart Apollo
EP-4054117-A1,Nchain Holdings Limited,27/11/2017,EP,Nchain Holdings Ltd
US-2020389519-A1,nChain Holdings Limited,27/11/2017,US,Nchain Holdings Ltd
US-2019370282-A1,Apple Inc.,03/06/2018,US,Apple Inc
US-2021143974-A1,nChain Holdings Limited,03/08/2017,US,Nchain Holdings Ltd
